aluno_id,nome_aluno,email_aluno,curso,status,turma,sexo,idade,trabalha,renda_familiar,acompanhamento_medico,tem_filho,estado_civil,semestre,bimestre,aula_1,professor_1,notas_1,faltas_1,desempenho_1,aula_2,professor_2,notas_2,faltas_2,desempenho_2,aula_3,professor_3,notas_3,faltas_3,desempenho_3,aula_4,professor_4,notas_4,faltas_4,desempenho_4,aula_5,professor_5,notas_5,faltas_5,desempenho_5,risco_evasao
1443,Helena Freitas,gcampos@example.net,Análise e Desenvolvimento de Sistemas,Trancado,B,Masculino,18.0,0,1189,0,0,Solteiro(a),2,1,Teoria dos Números,Erick da Rocha,1.53,7,Ruim,Cálculo,Vicente Pastor,8.62,13,Ruim,Probabilidade e Estatística,Gustavo Henrique Moura,5.33,6,Regular,Geometria,Sr. Asafe da Luz,5.35,8,Regular,Álgebra Linear,Ravy Costela,7.07,12,Ruim,0
1444,Vitória Fogaça,liamporto@example.net,Letras,Trancado,C,Masculino,33.0,1,1144,1,0,Relacionado(a),2,2,Sociologia Geral,Luana Azevedo,1.18,14,Ruim,Antropologia,Ana Júlia Lopes,7.41,14,Ruim,Teoria Social,Cecilia Peixoto,6.76,1,Regular,Psicologia Social,João Miguel Nascimento,5.43,6,Regular,Movimentos Sociais,Dom Fogaça,4.3,3,Ruim,1
1445,Vicente Santos,srocha@example.com,Teologia,Formado,D,Outro,41.0,1,5161,1,0,Relacionado(a),2,1,Comportamento do Consumidor,Yan Lima,2.24,6,Ruim,Gestão de Estoques,Ana Laura Rezende,8.38,1,Excelente,Marketing e Vendas,Nina Camargo,8.98,11,Ruim,Gestão de Relacionamento,Gael Henrique Cirino,2.93,1,Ruim,Gestão de Vendas,Cauê Machado,6.68,9,Regular,0
1446,Heloísa Ramos,dda-mata@example.net,Física,Trancado,C,Masculino,43.0,0,1610,1,0,Relacionado(a),2,4,Geopolítica,Ana Carolina Nascimento,7.51,13,Ruim,Geografia Física,Ana Lívia Lima,4.99,11,Ruim,Geografia Humana,Anna Liz Vieira,5.74,5,Regular,Planejamento Urbano,Dr. Danilo Casa Grande,6.45,8,Regular,Cartografia,Alexia Casa Grande,7.19,14,Ruim,0
1447,Dr. Anthony Garcia,hsilveira@example.com,Dança,Matriculado,D,Masculino,40.0,0,2788,1,1,Solteiro(a),1,4,Relações Públicas,Calebe Sampaio,7.46,6,Regular,Marketing Digital,Vicente Porto,4.74,12,Ruim,Comunicação Publicitária,João Gabriel Casa Grande,3.47,2,Ruim,Publicidade Criativa,Milena Farias,1.99,9,Ruim,Comportamento do Consumidor,Sr. Josué da Cruz,3.32,2,Ruim,0
1448,Murilo Silveira,bnunes@example.org,Ciências Sociais,Matriculado,A,Masculino,34.0,1,6241,1,0,Relacionado(a),2,3,Sociologia,Guilherme Peixoto,1.46,9,Ruim,Física,Srta. Luísa da Conceição,1.04,0,Ruim,Matemática,Raquel Siqueira,4.01,11,Ruim,História,José Miguel Costa,0.33,12,Ruim,Química,Juliana da Paz,2.15,1,Ruim,0
1449,Otávio da Conceição,siqueiraluiz-miguel@example.org,Arquitetura e Urbanismo,Formado,A,Masculino,29.0,0,7283,0,0,Relacionado(a),2,4,Gestão de Escritórios,Aurora Duarte,3.42,9,Ruim,Gestão de Pessoas,Pedro Miguel Teixeira,3.7,5,Ruim,Atendimento ao Cliente,Alice da Mata,3.09,12,Ruim,Comunicação Empresarial,Milena Câmara,1.46,8,Ruim,Administração do Tempo,Elisa Fonseca,1.62,13,Ruim,0
1450,João Guilherme da Costa,pachecoluiz-otavio@example.net,Odontologia,Trancado,B,Feminino,0.0,1,4287,0,1,Relacionado(a),1,1,História do Teatro,Liam Borges,1.84,10,Ruim,Direção Teatral,Julia Rezende,1.5,12,Ruim,Cenografia,Giovanna Lima,7.62,12,Ruim,Roteiro Teatral,Laura Nascimento,4.32,12,Ruim,Iluminação Teatral,Sr. Josué Machado,8.8,9,Regular,0
1451,Ravi Novais,salescecilia@example.net,Biologia,Formado,A,Outro,44.0,1,3591,0,0,Relacionado(a),2,1,Fotografia,Davi Miguel Melo,8.17,6,Regular,História da Arte,Sr. Yan Garcia,0.94,9,Ruim,Arte Digital,Helena Novais,6.78,3,Regular,Escultura,Ana Liz Gonçalves,1.02,2,Ruim,Pintura,Bernardo da Mota,2.83,14,Ruim,0
1452,Sr. Lucca Abreu,luisarezende@example.org,Engenharia Elétrica,Trancado,B,Feminino,38.0,0,1317,0,1,Solteiro(a),2,1,Teoria dos Números,Erick da Rocha,8.95,9,Regular,Cálculo,Vicente Pastor,4.91,15,Ruim,Probabilidade e Estatística,Gustavo Henrique Moura,4.51,12,Ruim,Geometria,Sr. Asafe da Luz,0.56,11,Ruim,Álgebra Linear,Ravy Costela,9.39,5,Bom,0
1453,Marcela Montenegro,camargoisis@example.com,Biomedicina,Formado,C,????,33.0,1,7092,1,1,Solteiro(a),1,2,Redes de Computadores,Rhavi Nogueira,0.67,11,Ruim,Inteligência Artificial,Ravi Lucca Cunha,9.82,5,Bom,Sistemas Distribuídos,Heloisa Silveira,9.27,9,Regular,Estruturas de Dados,Aurora da Cruz,9.87,15,Ruim,Algoritmos,Laís Pinto,4.15,15,Ruim,1
1454,Sara Machado,maria-juliacunha@example.net,Hotelaria,Trancado,C,Feminno,37.0,1,3463,1,0,Solteiro(a),2,1,Psicopatologia,Luiz Henrique Viana,4.89,9,Ruim,Psicologia Geral,João Guilherme Correia,1.56,9,Ruim,Teorias da Personalidade,João Guilherme Montenegro,6.16,11,Ruim,Psicologia Social,André Nogueira,9.62,6,Regular,Psicologia do Desenvolvimento,Matheus Moura,5.78,15,Ruim,0
1455,Dr. Calebe Gonçalves,gael-henrique67@example.org,Ciências Sociais,Formado,C,Outro,23.0,1,4541,0,1,Relacionado(a),2,1,Psicopatologia,Luiz Henrique Viana,8.28,1,Excelente,Psicologia Geral,João Guilherme Correia,6.5,6,Regular,Teorias da Personalidade,João Guilherme Montenegro,2.34,7,Ruim,Psicologia Social,André Nogueira,5.53,8,Regular,Psicologia do Desenvolvimento,Matheus Moura,8.2,4,Bom,0
1456,João Souza,laviniaduarte@example.com,Secretariado Executivo,Formado,D,Feminino,26.0,0,9750,0,1,Solteiro(a),2,3,Gestão de Hotelaria,Levi Fonseca,3.89,14,Ruim,Gestão de Alimentos e Bebidas,Zoe Rocha,9.79,10,Regular,Gestão de Hospedagem,Sabrina Rios,2.42,14,Ruim,Hospitalidade,Dr. Juan das Neves,0.56,1,Ruim,Marketing de Hotelaria,Arthur Miguel Martins,2.65,4,Ruim,0
1457,Raul Fernandes,cunhajoao-vitor@example.net,Gestão Pública,Trancado,A,INVALID,38.0,0,2713,1,1,Relacionado(a),2,1,Fotografia,Davi Miguel Melo,9.41,8,Regular,História da Arte,Sr. Yan Garcia,3.06,4,Ruim,Arte Digital,Helena Novais,6.77,9,Regular,Escultura,Ana Liz Gonçalves,1.21,14,Ruim,Pintura,Bernardo da Mota,8.65,4,Bom,0
1458,Paulo Peixoto,montenegrocaua@example.net,Gastronomia,Matriculado,A,Masculino,36.0,0,7621,0,1,Solteiro(a),2,3,Sociologia,Guilherme Peixoto,7.39,3,Bom,Física,Srta. Luísa da Conceição,7.3,1,Bom,Matemática,Raquel Siqueira,0.37,14,Ruim,História,José Miguel Costa,6.63,1,Regular,Química,Juliana da Paz,0.85,6,Ruim,0
1459,Josué Pereira,tcaldeira@example.org,Ciências Sociais,Trancado,C,Outro,27.0,0,,0,1,Solteiro(a),1,3,Geopolítica,Dr. Marcos Vinicius Cassiano,7.57,6,Regular,Geografia Humana,Davi Luiz Sales,7.6,11,Ruim,Geografia Física,Srta. Luna Novais,6.84,11,Ruim,Cartografia,José Miguel Novais,6.37,2,Regular,Planejamento Urbano,Benjamim da Rosa,4.41,5,Ruim,0
1460,22333123,sampaiomaria-eduarda@example.com,Engenharia Elétrica,Matriculado,D,Feminino,40.0,1,4098,0,0,Relacionado(a),2,1,Comportamento do Consumidor,Yan Lima,8.14,10,Regular,Gestão de Estoques,Ana Laura Rezende,8.24,9,Regular,Marketing e Vendas,Nina Camargo,8.88,10,Regular,Gestão de Relacionamento,Gael Henrique Cirino,6.9,8,Regular,Gestão de Vendas,Cauê Machado,6.98,12,Ruim,0
1461,Caroline da Costa,bmelo@example.org,Ciências Contábeis,Matriculado,B,Outro,42.0,1,8493,1,0,Relacionado(a),2,1,Teoria dos Números,Erick da Rocha,2.84,3,Ruim,Cálculo,Vicente Pastor,1.62,7,Ruim,Probabilidade e Estatística,Gustavo Henrique Moura,1.66,4,Ruim,Geometria,Sr. Asafe da Luz,3.37,7,Ruim,Álgebra Linear,Ravy Costela,2.64,6,Ruim,0
1462,João Felipe Câmara,jcaldeira@example.com,Turismo,Matriculado,B,Feminino,17.0,0,1435,1,1,Relacionado(a),1,4,Psicologia Social,Maria Alice Martins,7.19,4,Bom,Teoria Social,Joaquim Vasconcelos,2.24,9,Ruim,Movimentos Sociais,Gael Rios,0.17,3,Ruim,Antropologia,João Vitor Silva,9.87,1,Excelente,Sociologia Geral,Pedro Henrique Duarte,4.2,0,Ruim,0
1463,Sra. Eduarda Aragão,beniciosouza@example.org,Geografia,Matriculado,A,Outro,19.0,0,9341,0,0,Solteiro(a),2,1,Fotografia,Davi Miguel Melo,8.59,11,Ruim,História da Arte,Sr. Yan Garcia,4.74,10,Ruim,Arte Digital,Helena Novais,8.9,2,Excelente,Escultura,Ana Liz Gonçalves,2.5,8,Ruim,Pintura,Bernardo da Mota,4.45,2,Ruim,0
1464,Eduarda Dias,henriquevargas@example.com,Fisioterapia,Formado,C,Masculino,-5.0,1,1502,0,1,Relacionado(a),1,3,Geopolítica,Dr. Marcos Vinicius Cassiano,8.67,10,Regular,Geografia Humana,Davi Luiz Sales,3.55,11,Ruim,Geografia Física,Srta. Luna Novais,6.88,3,Regular,Cartografia,José Miguel Novais,4.53,3,Ruim,Planejamento Urbano,Benjamim da Rosa,1.25,10,Ruim,0
1465,Sra. Elisa Camargo,dborges@example.org,Gestão Comercial,Matriculado,C,Feminino,36.0,1,7348,0,1,Solteiro(a),2,2,Sociologia Geral,Luana Azevedo,1.27,14,Ruim,Antropologia,Ana Júlia Lopes,3.92,7,Ruim,Teoria Social,Cecilia Peixoto,6.57,2,Regular,Psicologia Social,João Miguel Nascimento,3.24,14,Ruim,Movimentos Sociais,Dom Fogaça,6.53,14,Ruim,0
1466,Heloisa Sales,kamillycorreia@example.org,Teologia,Formado,D,Outro,18.0,1,8450,1,0,Solteiro(a),2,2,Medicina Veterinária,Dra. Ana Peixoto,7.36,2,Bom,Genética Animal,Luiz Henrique Peixoto,8.83,6,Regular,Nutrição Animal,Josué Gonçalves,9.78,10,Regular,Fisiologia Animal,Isadora Machado,3.74,12,Ruim,Produção Animal,Ágatha Aparecida,7.73,15,Ruim,0
1467,Gustavo Silveira,levi70@example.com,1233E,Matriculado,D,Outro,30.0,1,2189,0,1,clique aqui,2,1,Comportamento do Consumidor,Yan Lima,3.34,1,Ruim,Gestão de Estoques,Ana Laura Rezende,0.11,12,Ruim,Marketing e Vendas,Nina Camargo,1.96,3,Ruim,Gestão de Relacionamento,Gael Henrique Cirino,3.03,3,Ruim,Gestão de Vendas,Cauê Machado,3.28,3,Ruim,0
1468,notexist,vinicius18@example.com,Ciências Contábeis,Matriculado,A,Feminino,39.0,0,9355,0,0,Solteiro(a),1,2,Matemática,Ian Carvalho,2.67,14,Ruim,Sociologia,Antônio Machado,2.35,11,Ruim,Física,Lucca Pinto,1.61,6,Ruim,Geografia,Maria Julia Novaes,9.89,4,Bom,Química,Pietro Lima,1.16,13,Ruim,0
1469,João Vitor Nunes,none.com,Gestão Pública,Matriculado,C,Feminino,30.0,1,3807,1,0,Relacionado(a),2,1,Psicopatologia,Luiz Henrique Viana,1.24,13,Ruim,Psicologia Geral,João Guilherme Correia,9.44,10,Regular,Teorias da Personalidade,João Guilherme Montenegro,1.54,11,Ruim,Psicologia Social,André Nogueira,1.47,7,Ruim,Psicologia do Desenvolvimento,Matheus Moura,5.54,5,Regular,0
1470,Catarina da Conceição,ynogueira@example.com,Educação Especial,Matriculado,C,Feminino,26.0,1,6678,1,1,Solteiro(a),1,1,Arquitetura de Redes,Olívia Dias,0.9,4,Ruim,Administração de Redes,Pedro Henrique Borges,7.6,15,Ruim,Segurança em Redes,Lunna da Cunha,0.75,10,Ruim,Protocolos de Comunicação,Apollo Siqueira,5.2,4,Regular,Redes de Dados,Rafaela Andrade,8.71,12,Ruim,0
1471,Maria Flor Cardoso,da-cruznicole@example.com,Relações Internacionais,Matriculado,D,Outro,30.0,1,1745,0,1,Relacionado(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,9.77,1,Excelente,Cuidado Intensivo,Luiz Gustavo Guerra,4.22,8,Ruim,Enfermagem Geral,Bryan da Conceição,0.61,4,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,9.29,11,Ruim,Saúde Pública,Sra. Marina Fonseca,7.24,11,Ruim,0
1472,,luccada-cunha@example.org,Engenharia Mecânica,Formado,B,Masculino,35.0,1,8416,1,0,Solteiro(a),1,3,Gestão de Escritórios,Renan Moreira,5.86,1,Regular,Administração do Tempo,Dra. Maysa Carvalho,1.89,9,Ruim,Atendimento ao Cliente,Dra. Raquel Aragão,8.87,12,Ruim,Comunicação Empresarial,Ana Lívia Vargas,2.62,12,Ruim,Gestão de Pessoas,Amanda Lopes,9.58,1,Excelente,0
1473,Gael Henrique Gomes,qda-conceicao@example.net,Engenharia Ambiental,Formado,D,Feminino,18.0,1,9124,0,0,Solteiro(a),2,3,Gestão de Hotelaria,Levi Fonseca,7.79,13,Ruim,Gestão de Alimentos e Bebidas,Zoe Rocha,0.09,15,Ruim,Gestão de Hospedagem,Sabrina Rios,2.14,3,Ruim,Hospitalidade,Dr. Juan das Neves,2.4,8,Ruim,Marketing de Hotelaria,Arthur Miguel Martins,8.47,1,Excelente,0
1474,Mariah Aragão,wcirino@example.org,Serviço Social,Trancado,D,Outro,44.0,1,5586,0,0,Relacionado(a),2,1,Comportamento do Consumidor,Yan Lima,5.9,6,Regular,Gestão de Estoques,Ana Laura Rezende,1.48,15,Ruim,Marketing e Vendas,Nina Camargo,4.81,2,Ruim,Gestão de Relacionamento,Gael Henrique Cirino,5.48,15,Ruim,Gestão de Vendas,Cauê Machado,6.84,0,Regular,0
1475,Hadassa da Mota,anthony49@example.org,Relações Internacionais,Matriculado,B,Outro,25.0,0,4741,1,1,Relacionado(a),1,3,Gestão de Escritórios,Renan Moreira,6.27,8,Regular,Administração do Tempo,Dra. Maysa Carvalho,8.4,13,Ruim,Atendimento ao Cliente,Dra. Raquel Aragão,5.81,6,Regular,Comunicação Empresarial,Ana Lívia Vargas,5.28,3,Regular,Gestão de Pessoas,Amanda Lopes,3.67,13,Ruim,0
1476,Caleb Melo,kferreira@example.net,Dança,Matriculado,B,Outro,23.0,0,,1,0,Solteiro(a),2,1,Teoria dos Números,Erick da Rocha,7.62,1,Bom,Cálculo,Vicente Pastor,7.78,13,Ruim,Probabilidade e Estatística,Gustavo Henrique Moura,5.05,1,Regular,Geometria,Sr. Asafe da Luz,9.43,13,Ruim,Álgebra Linear,Ravy Costela,4.68,8,Ruim,0
1477,Bryan Brito,maria-lizmontenegro@example.org,Teatro,Matriculado,D,Masculino,27.0,1,7835,0,0,Relacionado(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,6.92,12,Ruim,Gestão de Alimentos e Bebidas,Ester Correia,3.91,12,Ruim,Gestão de Hotelaria,Paulo Casa Grande,0.19,0,Ruim,Marketing de Hotelaria,Lara Pacheco,2.1,10,Ruim,Hospitalidade,Dr. Benício Farias,9.1,3,Excelente,0
1478,Vinícius Sousa,thiagosousa@example.com,Nutrição,Formado,D,Feminino,19.0,0,881,1,1,Relacionado(a),2,1,Comportamento do Consumidor,Yan Lima,2.12,4,Ruim,Gestão de Estoques,Ana Laura Rezende,0.65,10,Ruim,Marketing e Vendas,Nina Camargo,6.19,12,Ruim,Gestão de Relacionamento,Gael Henrique Cirino,6.27,5,Regular,Gestão de Vendas,Cauê Machado,9.73,3,Excelente,0
1479,Breno Barbosa,beatrizbarbosa@example.com,Museologia,Formado,B,Feminino,44.0,1,-932932,1,0,Solteiro(a),1,1,História do Teatro,Liam Borges,5.5,12,Ruim,Direção Teatral,Julia Rezende,1.6,13,Ruim,Cenografia,Giovanna Lima,7.19,13,Ruim,Roteiro Teatral,Laura Nascimento,4.17,0,Ruim,Iluminação Teatral,Sr. Josué Machado,9.58,4,Bom,1
1480,Dr. Vinicius Rezende,davi-luizalbuquerque@example.net,História,Formado,B,Masculino,37.0,1,2864,0,0,Solteiro(a),2,4,Pesquisa de Mercado,Sr. Fernando da Paz,4.67,13,Ruim,Comportamento do Consumidor,Murilo Ramos,6.59,6,Regular,Gestão de Marketing,Luiz Otávio Vieira,2.83,3,Ruim,Marketing Digital,Raul Ramos,4.15,0,Ruim,Publicidade,Zoe Barbosa,1.11,10,Ruim,0
1481,Srta. Emanuella da Luz,luigi59@example.com,Farmácia,Trancado,C,Masculino,19.0,0,3964,0,0,Relacionado(a),2,3,Gestão de Carreira,Clara Araújo,9.91,6,Regular,Desenvolvimento Organizacional,Brayan Aparecida,4.82,4,Ruim,Recrutamento e Seleção,Marcos Vinicius Pinto,7.14,2,Bom,Gestão de Pessoas,Maria Luiza Lima,5.14,13,Ruim,Treinamento e Desenvolvimento,Fernanda Araújo,0.85,6,Ruim,0
1482,Ana Júlia Machado,wabreu@example.com,Educação Especial,Trancado,B,Masculino,300.0,1,4402,0,0,Relacionado(a),1,1,História do Teatro,Liam Borges,2.31,8,Ruim,Direção Teatral,Julia Rezende,7.4,13,Ruim,Cenografia,Giovanna Lima,9.14,5,Bom,Roteiro Teatral,Laura Nascimento,1.66,5,Ruim,Iluminação Teatral,Sr. Josué Machado,8.82,4,Bom,0
1483,Ester Fogaça,britodaniel@example.net,Química,Trancado,B,Masculino,30.0,0,5790,1,1,Solteiro(a),2,2,Fisiologia,Liam Dias,5.95,10,Regular,Anatomia,Stephany Vasconcelos,0.21,0,Ruim,Reabilitação,Melissa Sales,3.52,2,Ruim,Terapia Física,Dr. José Miguel Peixoto,7.58,7,Regular,Técnicas de Imagem,Brayan Sousa,1.32,10,Ruim,0
1484,Theodoro Cunha,rioscaroline@example.net,Psicologia,Trancado,C,Outro,29.0,1,1528,0,0,Solteiro(a),2,2,Sociologia Geral,Luana Azevedo,5.05,11,Ruim,Antropologia,Ana Júlia Lopes,4.14,6,Ruim,Teoria Social,Cecilia Peixoto,4.95,8,Ruim,Psicologia Social,João Miguel Nascimento,9.52,5,Bom,Movimentos Sociais,Dom Fogaça,9.66,9,Regular,0
1485,Maria Sophia Nascimento,giovannanovaes@example.net,Sistemas de Informação,Formado,C,Outro,45.0,0,4264,1,1,Solteiro(a),1,3,Geopolítica,Dr. Marcos Vinicius Cassiano,0.22,11,Ruim,Geografia Humana,Davi Luiz Sales,0.15,3,Ruim,Geografia Física,Srta. Luna Novais,7.1,11,Ruim,Cartografia,José Miguel Novais,0.58,11,Ruim,Planejamento Urbano,Benjamim da Rosa,0.58,13,Ruim,0
1486,Bárbara Sampaio,sousamaria-vitoria@example.org,Terapia Ocupacional,Formado,D,Masculino,38.0,1,3887,1,1,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,3.29,14,Ruim,Cuidado Intensivo,Luiz Gustavo Guerra,0.91,9,Ruim,Enfermagem Geral,Bryan da Conceição,0.65,10,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,8.22,3,Excelente,Saúde Pública,Sra. Marina Fonseca,2.89,9,Ruim,1
1487,Evelyn Martins,maria-sophia88@example.net,Ciência da Computação,Matriculado,B,Masculino,17.0,0,7820,1,1,clique aqui,2,3,Algoritmos,Sra. Bianca Santos,2.17,11,Ruim,Estruturas de Dados,Isabella Alves,3.3,4,Ruim,Banco de Dados,Heitor Vargas,9.97,3,Excelente,Programação,Srta. Isabella Moura,4.97,0,Ruim,Sistemas Operacionais,Joaquim Pastor,3.96,8,Ruim,0
1488,Apollo Siqueira,malbuquerque@example.com,Engenharia de Alimentos,Formado,D,Outro,30.0,1,9984,1,0,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,6.35,8,Regular,Cuidado Intensivo,Luiz Gustavo Guerra,1.89,0,Ruim,Enfermagem Geral,Bryan da Conceição,6.39,6,Regular,Anatomia e Fisiologia,Sr. Kaique Abreu,2.66,3,Ruim,Saúde Pública,Sra. Marina Fonseca,0.57,15,Ruim,0
1489,Rafaela Peixoto,maria-ceciliacunha@example.org,Psicologia,Matriculado,C,Masculino,43.0,1,9115,1,0,Solteiro(a),2,2,Sociologia Geral,Luana Azevedo,4.81,15,Ruim,Antropologia,Ana Júlia Lopes,3.49,10,Ruim,Teoria Social,Cecilia Peixoto,0.9,7,Ruim,Psicologia Social,João Miguel Nascimento,6.38,14,Ruim,Movimentos Sociais,Dom Fogaça,4.45,15,Ruim,0
1490,Gael Pereira,luiz-fernando73@example.com,Teologia,Formado,B,Feminino,35.0,0,6962,1,1,Relacionado(a),1,1,História do Teatro,Liam Borges,8.24,11,Ruim,Direção Teatral,Julia Rezende,1.21,9,Ruim,Cenografia,Giovanna Lima,0.09,10,Ruim,Roteiro Teatral,Laura Nascimento,7.8,1,Bom,Iluminação Teatral,Sr. Josué Machado,5.0,3,Regular,0
1491,Mateus Ramos,garciamarcelo@example.com,Recursos Humanos,Trancado,B,Outro,0.0,0,6871,1,1,Solteiro(a),2,3,Algoritmos,Sra. Bianca Santos,2.68,7,Ruim,Estruturas de Dados,Isabella Alves,8.3,8,Regular,Banco de Dados,Heitor Vargas,9.62,5,Bom,Programação,Srta. Isabella Moura,1.04,3,Ruim,Sistemas Operacionais,Joaquim Pastor,4.51,14,Ruim,0
1492,Miguel Duarte,XX0294393LLL,,Matriculado,D,Masculino,300.0,0,3783,0,1,Solteiro(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,8.1,3,Excelente,Gestão de Alimentos e Bebidas,Ester Correia,8.62,8,Regular,Gestão de Hotelaria,Paulo Casa Grande,3.05,8,Ruim,Marketing de Hotelaria,Lara Pacheco,6.34,9,Regular,Hospitalidade,Dr. Benício Farias,2.43,12,Ruim,0
1493,Allana Barros,maria-fernanda82@example.com,Publicidade e Propaganda,Matriculado,C,Feminino,21.0,0,5963,1,1,Relacionado(a),2,2,Sociologia Geral,Luana Azevedo,6.75,12,Ruim,Antropologia,Ana Júlia Lopes,6.29,5,Regular,Teoria Social,Cecilia Peixoto,7.31,13,Ruim,Psicologia Social,João Miguel Nascimento,9.64,7,Regular,Movimentos Sociais,Dom Fogaça,4.79,7,Ruim,0
1494,Enzo Gabriel Nunes,lucas-gabriel18@example.net,Jogos Digitais,Formado,A,Outro,26.0,0,2146,1,0,Solteiro(a),1,3,Física Aplicada,Marcela Ribeiro,1.07,11,Ruim,Cálculo,Sr. Vitor Gabriel Montenegro,2.02,0,Ruim,Circuitos Elétricos,Antonella Andrade,8.02,8,Regular,Desenho Técnico,Sr. Lucas Gabriel da Luz,3.5,0,Ruim,Mecânica,Vitória Alves,7.25,7,Regular,0
1495,Heloísa Machado,emanuellaviana@example.com,Gastronomia,Formado,A,Feminino,25.0,0,7595,0,1,Solteiro(a),2,4,Gestão de Escritórios,Aurora Duarte,1.08,0,Ruim,Gestão de Pessoas,Pedro Miguel Teixeira,6.99,14,Ruim,Atendimento ao Cliente,Alice da Mata,4.16,7,Ruim,Comunicação Empresarial,Milena Câmara,5.84,8,Regular,Administração do Tempo,Elisa Fonseca,3.81,2,Ruim,0
1496,Ana Cecília Macedo,diogomelo@example.org,Educação Especial,Formado,D,Outro,19.0,0,9793,1,0,Relacionado(a),1,3,Teorias da Personalidade,Guilherme Fonseca,8.91,13,Ruim,Psicologia Social,Maria Júlia Fonseca,1.85,10,Ruim,Psicologia Geral,Luiz Fernando Santos,9.93,10,Regular,Psicopatologia,Mateus Melo,2.59,5,Ruim,Psicologia do Desenvolvimento,Igor das Neves,4.64,10,Ruim,0
1497,Dr. Pedro Vasconcelos,bellacavalcanti@example.com,Gastronomia,Trancado,B,Masculino,41.0,1,3739,1,1,Relacionado(a),1,1,História do Teatro,Liam Borges,2.07,4,Ruim,Direção Teatral,Julia Rezende,1.27,2,Ruim,Cenografia,Giovanna Lima,7.93,14,Ruim,Roteiro Teatral,Laura Nascimento,0.0,14,Ruim,Iluminação Teatral,Sr. Josué Machado,0.9,9,Ruim,1
1498,Rebeca Campos,aliciacamara@example.com,Serviço Social,Matriculado,B,Outro,35.0,0,4801,1,1,Relacionado(a),1,1,História do Teatro,Liam Borges,5.28,15,Ruim,Direção Teatral,Julia Rezende,0.54,15,Ruim,Cenografia,Giovanna Lima,0.91,15,Ruim,Roteiro Teatral,Laura Nascimento,1.09,8,Ruim,Iluminação Teatral,Sr. Josué Machado,7.94,14,Ruim,0
1499,Agatha Leão,aurorada-cruz@example.org,Relações Internacionais,Formado,B,Feminino,32.0,0,2407,1,0,Solteiro(a),1,1,História do Teatro,Liam Borges,2.33,10,Ruim,Direção Teatral,Julia Rezende,6.29,6,Regular,Cenografia,Giovanna Lima,9.27,13,Ruim,Roteiro Teatral,Laura Nascimento,0.09,10,Ruim,Iluminação Teatral,Sr. Josué Machado,0.69,13,Ruim,0
1500,Valentina Pires,andre88@example.net,Engenharia Química,Trancado,B,Feminino,-5.0,1,4900,1,0,Solteiro(a),2,3,Algoritmos,Sra. Bianca Santos,2.46,8,Ruim,Estruturas de Dados,Isabella Alves,2.41,5,Ruim,Banco de Dados,Heitor Vargas,8.53,15,Ruim,Programação,Srta. Isabella Moura,2.2,12,Ruim,Sistemas Operacionais,Joaquim Pastor,2.89,8,Ruim,0
1501,Kevin Macedo,XX0294393LLL,Engenharia de Alimentos,Matriculado,D,Outro,40.0,0,2451,1,0,Relacionado(a),2,2,Medicina Veterinária,Dra. Ana Peixoto,0.65,15,Ruim,Genética Animal,Luiz Henrique Peixoto,3.6,9,Ruim,Nutrição Animal,Josué Gonçalves,7.67,5,Bom,Fisiologia Animal,Isadora Machado,6.65,11,Ruim,Produção Animal,Ágatha Aparecida,2.69,13,Ruim,0
1502,Noah Cunha,agatha51@example.com,Sistemas de Informação,Matriculado,A,Feminino,-5.0,0,5308,1,1,Solteiro(a),2,3,Sociologia,Guilherme Peixoto,6.87,14,Ruim,Física,Srta. Luísa da Conceição,7.75,4,Bom,Matemática,Raquel Siqueira,2.23,4,Ruim,História,José Miguel Costa,1.74,8,Ruim,Química,Juliana da Paz,6.49,8,Regular,0
1503,Antony Monteiro,carvalhosophie@example.com,Engenharia de Produção,Trancado,D,Outro,27.0,0,1107,1,1,Relacionado(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,9.43,6,Regular,Cuidado Intensivo,Luiz Gustavo Guerra,2.87,9,Ruim,Enfermagem Geral,Bryan da Conceição,1.87,4,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,6.0,12,Ruim,Saúde Pública,Sra. Marina Fonseca,1.67,4,Ruim,0
1504,Anna Liz Macedo,gmacedo@example.net,Veterinária,Formado,C,,36.0,0,8552,0,0,Solteiro(a),2,4,Geopolítica,Ana Carolina Nascimento,4.07,5,Ruim,Geografia Física,Ana Lívia Lima,2.79,8,Ruim,Geografia Humana,Anna Liz Vieira,2.3,4,Ruim,Planejamento Urbano,Dr. Danilo Casa Grande,6.02,2,Regular,Cartografia,Alexia Casa Grande,4.6,14,Ruim,0
